Brand,Name,Price,Original Price,Discount,Product Link,Primary Image,Hover Image,SKU,Quality,Description,Details,Condition,Primary Image Local Path,Hover Image Local Path
MICHAEL KORS,Signature Charlotte Large Zip Tote Black Silver,IDR 3.800.000,,No discount,https://www.banananina.co.id/signature-charlotte-large-zip-tote-black-silver.html,https://media.banananina.id/catalog/product/0/0/00726549_d.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,https://media.banananina.id/catalog/product/0/0/00726549_m.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,signature-charlotte-large-zip-tote-black-silver,BRAND NEW,"Made of coated canvas and leather. The bag features a zip closure that opens to polyester lining with one zip pocket, exterior two side pockets, double handles strap drop 34 cm.",Made in Indonesia | Serial Number 35T0SCFT3B | Silver Tone Hardware | Zip Closure | Polyester Lining | One Zip Pocket | Two Side Pockets | Handle Drop 24 cm | Michael Kors Metal Logo,New With Tag,images\totes\primary\Signature Charlotte Large Zip Tote Black Silver_primary.jpg,images\totes\hover\Signature Charlotte Large Zip Tote Black Silver_hover.jpg
COACH,CP036 Small Thea Tote Bag Denim,IDR 3.000.000,,No discount,https://www.banananina.co.id/bags/totes/cp036-small-thea-tote-bag-denim.html,https://media.banananina.id/catalog/product/0/0/001061167_d.jpg?v=bf7146ec4f79974fe14a74b004054428&updated=2024-11-14 02:10:29,https://media.banananina.id/catalog/product/0/1/01061167_m.jpg?v=bf7146ec4f79974fe14a74b004054428&updated=2024-11-14 02:10:29,cp036-small-thea-tote-bag-denim,BRAND NEW,"Made of double face leather. The bag features an open button magnetic closure, silver tone hardware, one zip pocket, adjustable and removable tote wear.",Made in Vietnam | Style Number : CP036 | Silver Tone Hardware | Suede Lining | One Zip Pocket | Double Handles Drop 15 cm | Adjustable and Removable Long Strap | Coach Metal Logo Lettering,New With Tag | Completeness: Long Strap,images\totes\primary\CP036 Small Thea Tote Bag Denim_primary.jpg,images\totes\hover\CP036 Small Thea Tote Bag Denim_hover.jpg
MARC JACOBS,4S4HTT004H02 Trademarc Small Tote Black,IDR 5.550.000,,No discount,https://www.banananina.co.id/4s4htt004h02-trademarc-small-tote-black.html,https://media.banananina.id/catalog/product/0/1/01103471_d.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,https://media.banananina.id/catalog/product/0/1/01103471_m.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,4s4htt004h02-trademarc-small-tote-black,BRAND NEW,"Made of Polyurethane. The bag features a zip closure that opens to fabric lining with one zip pocket, double handles drop 16 cm, adjustable and removable long strap.",Made In Vietnam | Serial Number : 4S4HTT004H02 001 | Silver Tone Hardware | Zip Closure | Fabric Lining | One Zip Pocket | Double Handles Drop 16 cm | Adjustable and Removable Long Strap | Marc Jacobs Metal Logo,New With Tag | Completeness: Long Strap,images\totes\primary\4S4HTT004H02 Trademarc Small Tote Black_primary.jpg,images\totes\hover\4S4HTT004H02 Trademarc Small Tote Black_hover.jpg
COACH,CS187 Signature Gallery Tote Chalk Glacier White,IDR 4.450.000,,No discount,https://www.banananina.co.id/bags/totes/cs187-signature-gallery-tote-chalk-glacier-white-127841.html,https://media.banananina.id/catalog/product/0/1/01077440_d.jpg?v=aa4b89b66428102ef1d5d9efda5f4208&updated=2024-09-23 09:57:40,https://media.banananina.id/catalog/product/0/1/01077440_m.jpg?v=aa4b89b66428102ef1d5d9efda5f4208&updated=2024-09-23 09:57:40,cs187-signature-gallery-tote-chalk-glacier-white-127841,BRAND NEW,"Made of signature coated canvas and smooth leather. Inside zip, cell phone and multifunction pockets. Zip-top closure, fabric lining. Handles with 10 1/2 inc drop. Outside zip pocket.",Made In Philippines | Style Number :CS187 | Gold Tone Hardware | Zip Closure | Fabric Lining | 1 Zip Pocket | 2 Slip Pockets | 1 Zip Pocket at Back | Double Handles Drop10 1/2 inc | Coach Metal Logo Lettering,Brand new,images\totes\primary\CS187 Signature Gallery Tote Chalk Glacier White_primary.jpg,images\totes\hover\CS187 Signature Gallery Tote Chalk Glacier White_hover.jpg
MARC JACOBS,M0015684 The Grind East West Leather Tote Peach Whip,IDR 3.950.000,,No discount,https://www.banananina.co.id/m0015684-the-grind-east-west-leather-tote-peach-whip.html,https://media.banananina.id/catalog/product/0/1/01103938_d.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,https://media.banananina.id/catalog/product/0/1/01103938_m.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,m0015684-the-grind-east-west-leather-tote-peach-whip,BRAND NEW,"Crafted from refined leather. The bag features a open closure that opens to patent leather and fabric lining with one zip compartment, double handle strap drop 26 cm, marc jacobs foil logo.",Made in Vietnam | Style Number : M0015684 696 | Gold-Tone Hardware | Open Top Handles | Patent Leather and Fabric Lining | One Zip Compartment | Double Handles Drop 26 cm | Marc Jacobs Foil Logo,New With Tag,images\totes\primary\M0015684 The Grind East West Leather Tote Peach Whip_primary.jpg,images\totes\hover\M0015684 The Grind East West Leather Tote Peach Whip_hover.jpg
MICHAEL KORS,Charlotte Large Zip Tote Camel,IDR 2.750.000,IDR 3.000.000,8%,https://www.banananina.co.id/bags/totes/charlotte-large-zip-tote-camel.html,https://media.banananina.id/catalog/product/0/1/01004792_d.jpg?v=d21feaece076ac2159308d3233137eec&updated=2024-11-29 08:43:03,https://media.banananina.id/catalog/product/0/1/01004792_m.jpg?v=d21feaece076ac2159308d3233137eec&updated=2024-11-29 08:43:03,charlotte-large-zip-tote-camel,BRAND NEW,"Crafted of saffiano leather. The bag features double handles, a top zip closure, polyester lining with a zip pocket and 2 slip pockets. It also has 2 exterior side pockets.",Made in Indonesia | Serial Number 35T0GCFT7L | Gold Tone Hardware | One Zip Pocket | Two Slip Pockets | Exterior Two Slip Pockets | Handles with 24 cm drop | Michael Kors Metal Logo Lettering,Brand new,images\totes\primary\Charlotte Large Zip Tote Camel_primary.jpg,images\totes\hover\Charlotte Large Zip Tote Camel_hover.jpg
MICHAEL KORS,Jet Set Travel Monogram XS Carryall Zip Tote Black,IDR 2.300.000,,No discount,https://www.banananina.co.id/bags/totes/jet-set-travel-monogram-xs-carryall-zip-tote-black-130387.html,https://media.banananina.id/catalog/product/0/0/00685525_d.jpg?v=29998c0ba50572105766daf96f169f16&updated=2024-11-29 04:28:01,https://media.banananina.id/catalog/product/0/0/00685525_m6.jpg?v=29998c0ba50572105766daf96f169f16&updated=2024-11-29 04:28:01,jet-set-travel-monogram-xs-carryall-zip-tote-black-130387,BRAND NEW,"Crafted of signature coated canvas, the bag features double handles, a zip closure, an interior zip wall pocket and double slip wall pockets, also an exterior slip pocket. It comes with an optional long strap.",Made in Cambodia | Serial Number 35T9STVT0B | Silver-Tone Hardware | Zip Closure | Polyester Lining | One Zip Pocket | Double Handles Drop 14 cm | Adjustable & Removable Long Strap | Michael Kors Metal Logo,Brand new,images\totes\primary\Jet Set Travel Monogram XS Carryall Zip Tote Black_primary.jpg,images\totes\hover\Jet Set Travel Monogram XS Carryall Zip Tote Black_hover.jpg
COACH,C4250 Signature Mollie Tote 25 Khaki Deep Berry,IDR 4.798.000,,No discount,https://www.banananina.co.id/bags/totes/c4250-signature-mollie-tote-25-khaki-deep-berry.html,https://media.banananina.id/catalog/product/0/0/00993525_d.jpg?v=0107923b24d86cc4c4a517f12b227497&updated=2024-11-08 13:41:00,https://media.banananina.id/catalog/product/0/0/00993525_m.jpg?v=0107923b24d86cc4c4a517f12b227497&updated=2024-11-08 13:41:00,c4250-signature-mollie-tote-25-khaki-deep-berry,BRAND NEW,"Crafted in signature coated canvas and smooth leather trim. An open top leads to two partitions separated by middle zipper pocket. It features crossgrain leather and fabric lining in matching color, also an optional long strap.",Made in Myanmar | Style Number C4250 | Gold Tone Hardware | Fabric Lining | Side Open Compartments | Handles With 12 cm Drop | Detachable Strap With 56 cm Drop for Shoulder or Crossbody Wear | Coach Metal Logo Lettering,Brand new,images\totes\primary\C4250 Signature Mollie Tote 25 Khaki Deep Berry_primary.jpg,images\totes\hover\C4250 Signature Mollie Tote 25 Khaki Deep Berry_hover.jpg
COACH,CH504 Signature Gallery Tote Brown 1941 Red,IDR 4.560.000,,No discount,https://www.banananina.co.id/bags/totes/ch504-signature-gallery-tote-brown-1941-red-130575.html,https://media.banananina.id/catalog/product/0/0/00999488_d.jpg?v=49cea085d5c49dace79ad7c280d430ba&updated=2024-11-08 13:40:59,https://media.banananina.id/catalog/product/0/0/00999488_m.jpg?v=49cea085d5c49dace79ad7c280d430ba&updated=2024-11-08 13:40:59,ch504-signature-gallery-tote-brown-1941-red-130575,BRAND NEW,"Made of signature coated canvas and smooth leather. The bag features a open zip closure that opens to fabric lining with interior one zip pocket, two slip pockets and exterior one zip pocket at back.",Made In philippines | Style Number : CH504 | Gold Tone Hardware | Signature coated canvas and smooth leather | Open zip pocket | Fabric lining | Interior 1 zip pocket | Interior 2 slip pockets | Exterior 1 zip pocket at back | Coach metal logo lettering,New With Tag,images\totes\primary\CH504 Signature Gallery Tote Brown 1941 Red_primary.jpg,images\totes\hover\CH504 Signature Gallery Tote Brown 1941 Red_hover.jpg
COACH,C4084 Mollie Tote 25 Stawberry Haze,IDR 3.895.000,,No discount,https://www.banananina.co.id/bags/totes/c4084-mollie-tote-25-stawberry-haze-130572.html,https://media.banananina.id/catalog/product/0/0/00788174_d.jpg?v=60b9163188c4c6f141ec1610a7af8f71&updated=2024-11-08 13:40:56,https://media.banananina.id/catalog/product/0/0/00788174_m.jpg?v=60b9163188c4c6f141ec1610a7af8f71&updated=2024-11-08 13:40:56,c4084-mollie-tote-25-stawberry-haze-130572,BRAND NEW,"Crafted in double face crossgrain leather. An open top leads to two partitions separated by middle zipper pocket. It features crossgrain leather and fabric lining in prettiest mixed of two color, also an optional long strap.",Made in Cambodia | Style number: C4084 | Gold tone hardware | Double face crossgrain leather | Zip-top closure | Fabric lining | Side open compartments | Handles with 12 cm drop | Detachable strap with 56 cm drop for shoulder or crossbody wear | Coach metal logo lettering,Brand New,images\totes\primary\C4084 Mollie Tote 25 Stawberry Haze_primary.jpg,images\totes\hover\C4084 Mollie Tote 25 Stawberry Haze_hover.jpg
KATE SPADE,Spade Flower Monogram Manhattan Chenille Large Tote Black Multi,IDR 9.500.000,,No discount,https://www.banananina.co.id/bags/totes/spade-flower-monogram-manhattan-chenille-large-tote-black-multi.html,https://media.banananina.id/catalog/product/0/1/01009020_d.jpg?v=20ab73602ef7b5471b32d377aba8315f&updated=2024-11-07 10:33:47,https://media.banananina.id/catalog/product/0/1/01009020_m.jpg?v=20ab73602ef7b5471b32d377aba8315f&updated=2024-11-07 10:33:47,spade-flower-monogram-manhattan-chenille-large-tote-black-multi,BRAND NEW,"Made of chenille and leather. The bag features a open top with dog clip closure that opens to fabric lining with five slip pockets, one zip pocket, double handles drop 18 cm.",Made In Vietnam | Serial Number : K9959 | Old-brass Hardware | Open Top with Dog Clip Closure | Fabric Lining | 5 Slip Pockets | 1 Zip Pocket | Double Handles Drop 18 cm | Adjustable/Removable Long Strap | Four Protective Metal Feet At Base | Metal Pinmount Logo,New With Tag,images\totes\primary\Spade Flower Monogram Manhattan Chenille Large Tote Black Multi_primary.jpg,images\totes\hover\Spade Flower Monogram Manhattan Chenille Large Tote Black Multi_hover.jpg
COACH,5696 Signature Open City Tote Khaki Saddle,IDR 4.500.000,,No discount,https://www.banananina.co.id/bags/totes/5696-signature-open-city-tote-khaki-saddle.html,https://media.banananina.id/catalog/product/0/0/00684662_d.jpg?v=aa4b89b66428102ef1d5d9efda5f4208&updated=2024-09-23 09:57:40,https://media.banananina.id/catalog/product/0/0/00684662_m.jpg?v=aa4b89b66428102ef1d5d9efda5f4208&updated=2024-09-23 09:57:40,5696-signature-open-city-tote-khaki-saddle,BRAND NEW,"Crafted of signature coated canvas with smooth leather details. This open top tote with magnetic snap closure opens to spacious single compartment with crossgrain leather lining, and fabric zip hanging pocket.",Made in bangladesh | Style Number : 5696 | Gold Tone Hardware | Open Magnetic Closure | Crossgrain and Fabric Lining | One Zip Pocket | Handle Drop 24 cm | Coach Metal Logo Lettering,New with tag,images\totes\primary\5696 Signature Open City Tote Khaki Saddle_primary.jpg,images\totes\hover\5696 Signature Open City Tote Khaki Saddle_hover.jpg
MARC JACOBS,M0015685 Mini Grind Tote Bag Light Grey,IDR 4.133.000,,No discount,https://www.banananina.co.id/bags/totes/m0015685-mini-grind-tote-bag-light-grey-130502.html,https://media.banananina.id/catalog/product/0/0/00743655_d.jpg?v=f72206a195e979fe5fe24a7f19d9160d&updated=2024-11-07 10:33:33,https://media.banananina.id/catalog/product/0/0/00743655_m.jpg?v=f72206a195e979fe5fe24a7f19d9160d&updated=2024-11-07 10:33:33,m0015685-mini-grind-tote-bag-light-grey-130502,BRAND NEW,"Crafted from refined leather, it features double handles and optional crossbody strap. An open top leads to two compartments separated by unique diagonal zip pocket.",Serial number M0015685-052 | Made in Vietnam | Silver tone hardware | Nickel logo and key hardware | Adjustable & removable long strap | Interior zip pocket | Marc Jacobs foil logo lettering,New with tag | Completeness: Long Strap,images\totes\primary\M0015685 Mini Grind Tote Bag Light Grey_primary.jpg,images\totes\hover\M0015685 Mini Grind Tote Bag Light Grey_hover.jpg
MARC JACOBS,M0015685 Mini Grind Tote Bag Hot Spot,IDR 3.943.000,,No discount,https://www.banananina.co.id/bags/totes/m0015685-mini-grind-tote-bag-hot-spot-130498.html,https://media.banananina.id/catalog/product/0/0/00801822_d4.jpg?v=1e79ae1ff1fe9cb07470b5f789bb2cbb&updated=2024-11-08 01:44:46,https://media.banananina.id/catalog/product/0/0/00801822_m4.jpg?v=1e79ae1ff1fe9cb07470b5f789bb2cbb&updated=2024-11-08 01:44:46,m0015685-mini-grind-tote-bag-hot-spot-130498,BRAND NEW,"Crafted from refined leather, it features double handles and optional crossbody strap. An open top leads to two compartments separated by unique diagonal zip pocket.",Made in Vietnam | Serial number M0015685 705 | Silver tone hardware | Nickel logo and key hardware | Adjustable & removable long strap | Interior zip pocket | Marc Jacobs foil logo lettering,New with Tag | Completeness: Long Strap,images\totes\primary\M0015685 Mini Grind Tote Bag Hot Spot_primary.jpg,images\totes\hover\M0015685 Mini Grind Tote Bag Hot Spot_hover.jpg
MICHAEL KORS,Jet Set Travel Xs Carryall Zip Tote Luggage,IDR 2.500.000,,No discount,https://www.banananina.co.id/bags/totes/jet-set-travel-xs-carryall-zip-tote-luggage-125145.html,https://media.banananina.id/catalog/product/0/0/00598266_d3.jpg?v=a30d49a78b198b6791615f194908584b&updated=2024-08-09 04:09:59,https://media.banananina.id/catalog/product/0/0/00598266_m3.jpg?v=a30d49a78b198b6791615f194908584b&updated=2024-08-09 04:09:59,jet-set-travel-xs-carryall-zip-tote-luggage-125145,BRAND NEW,"Crafted of saffiano leather, the bag features double handles, a zip closure, an interior zip wall pocket and a slip wall pocket, also an exterior slip pocket. It comes with an optional long strap.",Made in Cambodia | Serial number 35T9GTVT0L | Gold tone hardware | Michael Kors metal logo lettering | Adjustable & removable long strap,Brand new | Completeness: Care card,images\totes\primary\Jet Set Travel Xs Carryall Zip Tote Luggage_primary.jpg,images\totes\hover\Jet Set Travel Xs Carryall Zip Tote Luggage_hover.jpg
MICHAEL KORS,Jet Set Travel Large X Chain Shoulder Tote Luggage,IDR 3.950.000,,No discount,https://www.banananina.co.id/bags/totes/jet-set-travel-large-x-chain-shoulder-tote-luggage-130402.html,https://media.banananina.id/catalog/product/0/0/00758952_d.jpg?v=a45755e17348912f385fa3e3a3ae66e4&updated=2024-11-06 12:29:14,https://media.banananina.id/catalog/product/0/0/00758952_m.jpg?v=a45755e17348912f385fa3e3a3ae66e4&updated=2024-11-06 12:29:14,jet-set-travel-large-x-chain-shoulder-tote-luggage-130402,BRAND NEW,"The Jet Set Chain Shoulder Bag has chain handles to add class to your look. Sharp gold accents a deep black tote so you can pair it with most anything. The perfect size to hold most of your things,",it zips closed with both inside and outside pockets for storage. Love your accessories every day with Michael Kors. | Made In Cambodia | Style Number : 35F1GTVT3L | Saffiano Leather | Open Zip Closure | Gold Tone Hardware | 1 Zip Pocket | 2 Slip Pockets | 1 Slip Pockets At Side Left And Right | 1 Slip Pocket With Button Magnetic Closure Ekterior,Brand new,images\totes\primary\Jet Set Travel Large X Chain Shoulder Tote Luggage_primary.jpg,images\totes\hover\Jet Set Travel Large X Chain Shoulder Tote Luggage_hover.jpg
MICHAEL KORS,Signature Bedford Medium Top Zip Pocket Tote Vanilla Acorn Gold,IDR 3.750.000,,No discount,https://www.banananina.co.id/bags/totes/signature-bedford-medium-top-zip-pocket-tote-vanilla-acorn-gold.html,https://media.banananina.id/catalog/product/0/1/01043693_d.jpg?v=50863ca92f468555210b4a936b7f9f72&updated=2024-11-06 12:29:07,https://media.banananina.id/catalog/product/0/1/01043693_m.jpg?v=50863ca92f468555210b4a936b7f9f72&updated=2024-11-06 12:29:07,signature-bedford-medium-top-zip-pocket-tote-vanilla-acorn-gold,BRAND NEW,"Signature coated canvas with logo polyester lining. The bag features an open zip closure, gold tone hardware, one zip pocket, two slip pockets and two front and rear eksterior slip pockets.",Made in Indonesia | Serial number 30T9GBFT2B | Zip Closure | Double Handle | Michael Kors Metal Lettering At Top Center | Four protective metal feet at base | Exterior: 4 Slip Pocket At Front And Back | 1 Zip Pocket | 2 Slip Pocket,Brand new,images\totes\primary\Signature Bedford Medium Top Zip Pocket Tote Vanilla Acorn Gold_primary.jpg,images\totes\hover\Signature Bedford Medium Top Zip Pocket Tote Vanilla Acorn Gold_hover.jpg
MICHAEL KORS,Jet Set Travel Signature Medium Double Pocket Tote Brown,IDR 3.750.000,,No discount,https://www.banananina.co.id/bags/totes/jet-set-travel-signature-medium-double-pocket-tote-brown.html,https://media.banananina.id/catalog/product/0/1/01004891_d.jpg?v=6027405460859ef9976f19700eabf938&updated=2024-11-06 12:29:06,https://media.banananina.id/catalog/product/0/1/01004891_m.jpg?v=6027405460859ef9976f19700eabf938&updated=2024-11-06 12:29:06,jet-set-travel-signature-medium-double-pocket-tote-brown,BRAND NEW,Crafted of signature coated canvas. The bag features zip closure that opens to a zip pocket and two front eksterior slip pockets.,Made in Indonesia | Style Number : 35F3GTVT3B | Zip Closure | Double handles | 1 Zip pocket | 2 Slip pockets,Brand new,images\totes\primary\Jet Set Travel Signature Medium Double Pocket Tote Brown_primary.jpg,images\totes\hover\Jet Set Travel Signature Medium Double Pocket Tote Brown_hover.jpg
KATE SPADE,Brynn Saffiano Tote Light Fawn,IDR 4.000.000,,No discount,https://www.banananina.co.id/brynn-saffiano-tote-light-fawn.html,https://media.banananina.id/catalog/product/0/1/01101310_d.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,https://media.banananina.id/catalog/product/0/1/01101310_m.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,brynn-saffiano-tote-light-fawn,BRAND NEW,"Made of saffiano PVC. The bag features a zip closure that opens to polyester lining with two slip pockets, double handles strap drop 29 cm.",Made in Cambodia | Serial Number KG109 | Gold Tone Hardware | Zip Closure | Polyester Lining | Two Slip Pockets | Double Handles Strap Drop 29 cm | Foil Embossed Logo,New With Tag,images\totes\primary\Brynn Saffiano Tote Light Fawn_primary.jpg,images\totes\hover\Brynn Saffiano Tote Light Fawn_hover.jpg
KATE SPADE,Signature Spade Flower Small Tote Dark Beige,IDR 4.000.000,,No discount,https://www.banananina.co.id/signature-spade-flower-small-tote-dark-beige.html,https://media.banananina.id/catalog/product/0/1/01085730_d.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,https://media.banananina.id/catalog/product/0/1/01085730_m.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,signature-spade-flower-small-tote-dark-beige,BRAND NEW,"Made of PVC. The bag features a zip closure that opens to fabric lining with one slip pocket, double handles drop 11 cm, adjustable and removable long strap.",Made in Bangladesh | Style Number KH425 | Light gold tone hardware | Zip Closure | Fabric Lining | One Slip Pocket | Double Handles Drop 11 cm | Adjustable and Removable Long Strap | Metal Pinmount Logo,New With Tag | Completeness: Long Strap,images\totes\primary\Signature Spade Flower Small Tote Dark Beige_primary.jpg,images\totes\hover\Signature Spade Flower Small Tote Dark Beige_hover.jpg
KATE SPADE,Brynn Saffiano Tote Black,IDR 4.000.000,,No discount,https://www.banananina.co.id/bags/totes/brynn-saffiano-tote-black-130322.html,https://media.banananina.id/catalog/product/0/1/01021747_d.jpg?v=901ccde3006d557dba92ae870b0eca0f&updated=2024-11-05 12:29:59,https://media.banananina.id/catalog/product/0/1/01021747_m.jpg?v=901ccde3006d557dba92ae870b0eca0f&updated=2024-11-05 12:29:59,brynn-saffiano-tote-black-130322,BRAND NEW,"Made of saffiano PVC. The bag features a zip closure that opens to polyester lining with two slip pockets, double handles strap drop 29 cm.",Made in Cambodia | Serial Number KG109 | Gold Tone Hardware | Zip Closure | Polyester Lining | Two Slip Pockets | Double Handles Strap Drop 29 cm | Foil Embossed Logo,New With Tag,images\totes\primary\Brynn Saffiano Tote Black_primary.jpg,images\totes\hover\Brynn Saffiano Tote Black_hover.jpg
TORY BURCH,Ella Nylon Mini Tote Bright Pink,IDR 2.550.000,IDR 2.875.000,11%,https://www.banananina.co.id/bags/totes/ella-nylon-mini-tote-bright-pink-128303.html,https://media.banananina.id/catalog/product/0/0/00913778_d24.jpg?v=1772cc42815d2a904544f765d32d755d&updated=2024-10-22 06:42:31,https://media.banananina.id/catalog/product/0/0/00913778_m24.jpg?v=1772cc42815d2a904544f765d32d755d&updated=2024-10-22 06:42:31,ella-nylon-mini-tote-bright-pink-128303,BRAND NEW,"Crafted from nylon. It features an open zip closure, old english brass tone hardware, 1 slip pocket, and adjustable or removable crossbody wear.",Made In Cambodia | Style Number : 146437 0223 694 | Old English Brass Tone Hardware | Zip Closure | Fabric Lining | 1 Slip Pocket | Double Handles Drop 7 cm | Adjustable and Removable Long Strap,New With Tag | Completeness: Long Strap,images\totes\primary\Ella Nylon Mini Tote Bright Pink_primary.jpg,images\totes\hover\Ella Nylon Mini Tote Bright Pink_hover.jpg
KATE SPADE,Perfect Refined Grain Leather Large Tote Light Fawn,IDR 4.000.000,,No discount,https://www.banananina.co.id/bags/totes/perfect-refined-grain-leather-large-tote-light-fawn.html,https://media.banananina.id/catalog/product/0/0/001088143_d.jpg?v=f9986f96be6c9de985168d0c8d52a6d9&updated=2024-11-29 07:57:53,https://media.banananina.id/catalog/product/0/1/01088143_m.jpg?v=f9986f96be6c9de985168d0c8d52a6d9&updated=2024-11-29 07:57:53,perfect-refined-grain-leather-large-tote-light-fawn,BRAND NEW,"Made of refined grain calf leather with polyester lining interior. The bag features an zip closure, gold tone hardware, one zip pocket, two slip pockets and one rear exterior slip pocket.",Made in Cambodia | Style Number : KG912 | Gold Tone Hardware | Zip Closure | Polyester Lining | One Zip Pocket | Two Slip Pockets | One Slip Pocket at Back | Double Handles Strap Drop 29 cm | Metal Pinmount Logo,New With Tag,images\totes\primary\Perfect Refined Grain Leather Large Tote Light Fawn_primary.jpg,images\totes\hover\Perfect Refined Grain Leather Large Tote Light Fawn_hover.jpg
LONGCHAMP,Le Pliage Original Medium LH Blue Norvege,IDR 3.000.000,,No discount,https://www.banananina.co.id/bags/totes/le-pliage-original-medium-lh-blue-norvege-130251.html,https://media.banananina.id/catalog/product/0/1/01021570_d.jpg?v=4017cb1e16c5fc35b378fa265005b008&updated=2024-11-04 10:18:53,https://media.banananina.id/catalog/product/0/1/01021570_m.jpg?v=4017cb1e16c5fc35b378fa265005b008&updated=2024-11-04 10:18:53,le-pliage-original-medium-lh-blue-norvege-130251,BRAND NEW,This ultra lightweight nylon canvas model with slender handles and a snap closure leather flap is one of Longchamp most emblematic bags. The top zip closure opens to spacious compartment with a hanging slip wall pocket.,Made in China | Serial Number L2605089OB329 | Gold-Tone Hardware | Nylon Canvas Leather | Zip with Flap Button Closure | Fabric Lining | 2 Slip Pockets | Double Handles Drop 24 cm,New With Tag,images\totes\primary\Le Pliage Original Medium LH Blue Norvege_primary.jpg,images\totes\hover\Le Pliage Original Medium LH Blue Norvege_hover.jpg
MARC JACOBS,H002L03FA22 Micro Grind Tote Smoked Almond Multi,IDR 2.550.000,,No discount,https://www.banananina.co.id/bags/totes/h002l03fa22-micro-grind-tote-smoked-almond-multi-131469.html,https://media.banananina.id/catalog/product/0/1/01092259_d.jpg?v=957e3a3a0adf679235a2b84f5bd188de&updated=2024-11-28 01:58:29,https://media.banananina.id/catalog/product/0/1/01092259_m.jpg?v=957e3a3a0adf679235a2b84f5bd188de&updated=2024-11-28 01:58:29,h002l03fa22-micro-grind-tote-smoked-almond-multi-131469,BRAND NEW,"Made of pebble leather. The bag features a open top closure that opens to smooth leather lining with exterior one slip pocket, adjustable and removable long strap.",Made in Vietnam | Style Number H002L03FA22-244 | Gold Tone Hardware | Pebble Leather | Open Top Closure | Smooth Leather Lining | 1 Slip Pocket at Front | Adjustable and Removable Long Strap,New With Tag | Completeness: Long Stap,images\totes\primary\H002L03FA22 Micro Grind Tote Smoked Almond Multi_primary.jpg,images\totes\hover\H002L03FA22 Micro Grind Tote Smoked Almond Multi_hover.jpg
COACH,CH504 Signature Gallery Tote Retro Yellow,IDR 3.200.000,,No discount,https://www.banananina.co.id/bags/totes/ch504-signature-gallery-tote-retro-yellow-130166.html,https://media.banananina.id/catalog/product/0/1/01043600_d.jpg?v=ac1d2d0ca3d615514fde35c5d9cdc0dc&updated=2024-11-01 10:33:36,https://media.banananina.id/catalog/product/0/1/01043600_m.jpg?v=ac1d2d0ca3d615514fde35c5d9cdc0dc&updated=2024-11-01 10:33:36,ch504-signature-gallery-tote-retro-yellow-130166,BRAND NEW,"Made of coated canvas and leather trim. The bag features a zip closure that opens to fabric lining with two slip pockets, one zip pocket, exterior one zip pocket at back.",Made In Philippines | Style Number : CH504 | Gold Tone Hardware | Zip Closure | Fabric Lining | One Zip Pocket | Two Slip Pocket | One Zip Pocket at Back | Double Handles Drop 32 cm | Coach Metal Logo Lettering,New With Tag,images\totes\primary\CH504 Signature Gallery Tote Retro Yellow_primary.jpg,images\totes\hover\CH504 Signature Gallery Tote Retro Yellow_hover.jpg
KATE SPADE,Signature Spade Flower Large Tote Dark Beige,IDR 3.000.000,,No discount,https://www.banananina.co.id/bags/totes/signature-spade-flower-large-tote-dark-beige-130161.html,https://media.banananina.id/catalog/product/0/1/01007990_d.jpg?v=b99f5661238d604e02a32498f1b6281c&updated=2024-11-01 10:33:31,https://media.banananina.id/catalog/product/0/1/01007990_d.jpg?v=b99f5661238d604e02a32498f1b6281c&updated=2024-11-01 10:33:31,signature-spade-flower-large-tote-dark-beige-130161,BRAND NEW,"Made of PVC. The bag features a zip closure that opens to polyester lining with two slip pockets, one zip pocket, handle drop 35 cm.",Made In Cambodia | Serial Number : KG086 | Light Gold Tone Hardware | Zip Closure | Polyester Lining | One Zip Pocket | Two Slip Pockets | Double Handles Drop 35 cm | Metal Pinmount Logo,New With Tag,images\totes\primary\Signature Spade Flower Large Tote Dark Beige_primary.jpg,images\totes\hover\Signature Spade Flower Large Tote Dark Beige_hover.jpg
