Brand,Name,Price,Original Price,Discount,Product Link,Primary Image,Hover Image,SKU,Quality,Description,Details,Condition,Primary Image Local Path,Hover Image Local Path
COACH,CZ586 Signature Floral Printed Teri Shoulder Bag Tan Multi,IDR 4.000.000,,No discount,https://www.banananina.co.id/bags/shoulder-bags/cz586-signature-floral-printed-teri-shoulder-bag-tan-multi.html,https://media.banananina.id/catalog/product/0/1/01105976_d.jpg?v=8086551d9a6030ccdae424b778b45d26&updated=2024-11-21 10:18:18,https://media.banananina.id/catalog/product/0/1/01105976_m.jpg?v=8086551d9a6030ccdae424b778b45d26&updated=2024-11-21 10:18:18,cz586-signature-floral-printed-teri-shoulder-bag-tan-multi,BRAND NEW,Made of signature coated canvas and smooth leather. The bag features a zip closure that opens to fabric lining with interior one slip pocket.,Made in vietnam | Style number CZ586 | Gold tone hardware | Signature coated canvas and smooth leather | Zip closure | Fabric lining | Interior 1 slip pocket | Adjustable and removable long strap,New With Tag,images\shoulder\primary\CZ586 Signature Floral Printed Teri Shoulder Bag Tan Multi_primary.jpg,images\shoulder\hover\CZ586 Signature Floral Printed Teri Shoulder Bag Tan Multi_hover.jpg
COACH,CP005 Signature Eliza Shoulder Bag Brown Black,IDR 4.000.000,,No discount,https://www.banananina.co.id/bags/shoulder-bags/cp005-signature-eliza-shoulder-bag-brown-black-131265.html,https://media.banananina.id/catalog/product/0/1/01086556_d.jpg?v=4b11a8e26721bccd5d05983c040b2c34&updated=2024-11-21 10:18:17,https://media.banananina.id/catalog/product/0/1/01086556_m.jpg?v=4b11a8e26721bccd5d05983c040b2c34&updated=2024-11-21 10:18:17,cp005-signature-eliza-shoulder-bag-brown-black-131265,BRAND NEW,"Signature coated canvas. The bag features a flap with magnetic closure that opens to suede lining with two card slots, one zip pocket, adjustable strap.",Made In Cambodia | Serial Number : CP005 | Gold-Tone Hardware | Flap with Magnetic Closure | Suede Lining | Two Card Slots | One Zip Pocket | Adjustable Strap | Coach Metal Logo Lettering,New With Tag,images\shoulder\primary\CP005 Signature Eliza Shoulder Bag Brown Black_primary.jpg,images\shoulder\hover\CP005 Signature Eliza Shoulder Bag Brown Black_hover.jpg
COACH,CV001 Signature Jacquard Carmen Shoulder Bag Midnight Navy,IDR 4.500.000,,No discount,https://www.banananina.co.id/bags/shoulder-bags/cv001-signature-jacquard-carmen-shoulder-bag-midnight-navy-131175.html,https://media.banananina.id/catalog/product/0/1/01100532_d.jpg?v=a310697b39c7873541d7097068b6cf13&updated=2024-11-20 10:26:32,https://media.banananina.id/catalog/product/0/1/01100532_m.jpg?v=a310697b39c7873541d7097068b6cf13&updated=2024-11-20 10:26:32,cv001-signature-jacquard-carmen-shoulder-bag-midnight-navy-131175,BRAND NEW,"Made of signature jacquard and smooth leather. The bag features a zip closure that opens to fabric lining with interior one zip pocket, one slip pocket with button closure.",Made in cambodia | Style number CV001 | Gold tone hardware | Signature jacquard and smooth leather | Zip closure | Fabric lining | Interior 1 zip pocket | Interior 1 slip pocket with button closure | Coach metal logo lettering,New With Tag,images\shoulder\primary\CV001 Signature Jacquard Carmen Shoulder Bag Midnight Navy_primary.jpg,images\shoulder\hover\CV001 Signature Jacquard Carmen Shoulder Bag Midnight Navy_hover.jpg
KENZO,Monogram Sport Nylon Shoulder Bag Black,IDR 3.250.000,,No discount,https://www.banananina.co.id/monogram-sport-nylon-shoulder-bag-black.html,https://media.banananina.id/catalog/product/0/1/01007099_d.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,https://media.banananina.id/catalog/product/0/1/01007099_m.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,monogram-sport-nylon-shoulder-bag-black,BRAND NEW,"Signature coated nylon with fabric lining interior. The bag features an open zip closure, black matte tone hardware, 1 slip pocket and adjustable shoulder bag wear.",Made in China | Style number : C6 2SA605 F36 99 | Zip closure | Adjustable shoulder bag wear,Brand new,images\shoulder\primary\Monogram Sport Nylon Shoulder Bag Black_primary.jpg,images\shoulder\hover\Monogram Sport Nylon Shoulder Bag Black_hover.jpg
MICHAEL KORS,Carmen Small Pouchette Shoulder Bag Bright Red,IDR 1.950.000,,No discount,https://www.banananina.co.id/bags/shoulder-bags/carmen-small-pouchette-shoulder-bag-bright-red-131079.html,https://media.banananina.id/catalog/product/0/1/01042372_d.jpg?v=2100628e05af54bddbed13fd352486d5&updated=2024-11-19 10:48:35,https://media.banananina.id/catalog/product/0/1/01042372_m.jpg?v=2100628e05af54bddbed13fd352486d5&updated=2024-11-19 10:48:35,carmen-small-pouchette-shoulder-bag-bright-red-131079,BRAND NEW,Made of saffiano leather. The bag features a zip with magnetic closure that opens to polyester lining with three card slots.,Made in Indonesia | Serial number : 35H3SNMC0L | Silver tone hardware | Zip with magnetic closure | Three card slots | Shoulder bag with drop 27 cm,Brand new,images\shoulder\primary\Carmen Small Pouchette Shoulder Bag Bright Red_primary.jpg,images\shoulder\hover\Carmen Small Pouchette Shoulder Bag Bright Red_hover.jpg
MICHAEL KORS,Signature Dover Large Half Moon Shoulder Bag Brown,IDR 2.590.000,,No discount,https://www.banananina.co.id/bags/shoulder-bags/signature-dover-large-half-moon-shoulder-bag-brown-131014.html,https://media.banananina.id/catalog/product/0/1/01039334_d.jpg?v=da17f7cf7920bb274dc2d7411f3ae3b8&updated=2024-11-18 10:21:18,https://media.banananina.id/catalog/product/0/1/01039334_m.jpg?v=da17f7cf7920bb274dc2d7411f3ae3b8&updated=2024-11-18 10:21:18,signature-dover-large-half-moon-shoulder-bag-brown-131014,BRAND NEW,"Made of PVC and Pebble leather. The bag features a zip closure that opens to polyester lining with one zip pocket, exterior one slip pocket at front.",Made In Cambodia | Serial Number : 35R4G4DL7B | Gold-Tone Hardware | Zip Closure | Polyester Lining | One Zip Pocket | One Slip Pocket at Front | Shoulder Handle Drop 17 cm | Michael Kors Metal Logo,New With Tag,images\shoulder\primary\Signature Dover Large Half Moon Shoulder Bag Brown_primary.jpg,images\shoulder\hover\Signature Dover Large Half Moon Shoulder Bag Brown_hover.jpg
TORY BURCH,Fleming Soft Small Convertible Shoulder Bag Pebblestone,IDR 11.200.000,,No discount,https://www.banananina.co.id/fleming-soft-small-convertible-shoulder-bag-pebblestone.html,https://media.banananina.id/catalog/product/0/0/00962747_d.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,https://media.banananina.id/catalog/product/0/0/00962747_m.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,fleming-soft-small-convertible-shoulder-bag-pebblestone,BRAND NEW,Enduring glamour. The new Small Fleming Soft Convertible Shoulder Bag is updated with pintucks in a diamond pattern and the softest leather. The feminine silhouette is sealed with an oversized bombé Double T.,"Braided with brushed chain, the strap can be worn long or short. | Made in China | Serial Number 139060 0922 200 | Old English Brass Hardware | Flap with Magnetic Closure | Fabric Lining | 2 Slip Pockets | 1 Zip Pocket",New With Tag,images\shoulder\primary\Fleming Soft Small Convertible Shoulder Bag Pebblestone_primary.jpg,images\shoulder\hover\Fleming Soft Small Convertible Shoulder Bag Pebblestone_hover.jpg
COACH,CR151 Carmen Shoulder Bag Black,IDR 4.350.000,IDR 4.500.000,3%,https://www.banananina.co.id/bags/shoulder-bags/cr151-carmen-shoulder-bag-black-130960.html,https://media.banananina.id/catalog/product/0/1/01099747_d.jpg?v=cfc82ee1a34f8b9b4042c10ceaa4a927&updated=2024-11-29 07:33:31,https://media.banananina.id/catalog/product/0/1/01099747_m.jpg?v=cfc82ee1a34f8b9b4042c10ceaa4a927&updated=2024-11-29 07:33:31,cr151-carmen-shoulder-bag-black-130960,BRAND NEW,"Made of refined pebble leather. The bag features a zip closure that opens to fabric lining with interior one zip pocket, one slip pocket with button closure.",Made in cambodia | Style number CR151 | Silver tone hardware | Refined pebble leather | Zip closure | Fabric lining | Interior 1 zip pocket | Interior 1 slip pocket with button closure | Handle drop 20 cm,New With Tag,images\shoulder\primary\CR151 Carmen Shoulder Bag Black_primary.jpg,images\shoulder\hover\CR151 Carmen Shoulder Bag Black_hover.jpg
MICHAEL KORS,Dover Large Leather Half Moon Shoulder Bag Black,IDR 2.590.000,,No discount,https://www.banananina.co.id/bags/shoulder-bags/dover-large-leather-half-moon-shoulder-bag-black-130954.html,https://media.banananina.id/catalog/product/0/1/01058532_d.jpg?v=2063fbdb98c2faf072f545ec05692e91&updated=2024-11-15 10:41:32,https://media.banananina.id/catalog/product/0/1/01058532_m.jpg?v=2063fbdb98c2faf072f545ec05692e91&updated=2024-11-15 10:41:32,dover-large-leather-half-moon-shoulder-bag-black-130954,BRAND NEW,"Made of pebbled leather. The bag features a bag closure that opens to polyester lining with one zip pocket, exterior one slip pocket at front.",Made In Bangladesh | Serial Number : 35R4G4DL9L | Gold-Tone Hardware | Zip Closure | Polyester Lining | One Zip Pocket | One Slip Pocket at Front | Shoulder Handle Drop 17 cm,New With Tag,images\shoulder\primary\Dover Large Leather Half Moon Shoulder Bag Black_primary.jpg,images\shoulder\hover\Dover Large Leather Half Moon Shoulder Bag Black_hover.jpg
MICHAEL KORS,Signature Ember Jacquard Small Messenger Deer,IDR 2.150.000,IDR 2.500.000,14%,https://www.banananina.co.id/bags/shoulder-bags/signature-ember-jacquard-small-messenger-deer-130238.html,https://media.banananina.id/catalog/product/0/1/01093105_d.jpg?v=070c8ab6a56a5fe1cb979c1057f55cf2&updated=2024-11-08 08:27:31,https://media.banananina.id/catalog/product/0/1/01093105_m.jpg?v=070c8ab6a56a5fe1cb979c1057f55cf2&updated=2024-11-08 08:27:31,signature-ember-jacquard-small-messenger-deer-130238,BRAND NEW,Made of signature jaqcuard and smooth leather. The bag features a zip closure that opens to polyester lining with interior one slip pocket.,Made in Cambodia | Style Number 35F4G7YM1J | Gold Tone Hardware | Signature Jacquard and Smooth Leather | Zip Closure | Polyester Lining | One Slip Pocket | Handle Drop 11 cm | Adjustable and Removable Long Strap | Michael Kors Metal Logo,New With Tag | Completeness: Long Strap,images\shoulder\primary\Signature Ember Jacquard Small Messenger Deer_primary.jpg,images\shoulder\hover\Signature Ember Jacquard Small Messenger Deer_hover.jpg
MICHAEL KORS,Dover Large Leather Half Moon Shoulder Bag Luggage,IDR 2.540.000,,No discount,https://www.banananina.co.id/bags/shoulder-bags/dover-large-leather-half-moon-shoulder-bag-luggage.html,https://media.banananina.id/catalog/product/0/1/01058570_d.jpg?v=364953c693ab93519430c0f6bbd98969&updated=2024-11-15 10:41:30,https://media.banananina.id/catalog/product/0/1/01058570_s.jpg?v=364953c693ab93519430c0f6bbd98969&updated=2024-11-15 10:41:30,dover-large-leather-half-moon-shoulder-bag-luggage,BRAND NEW,"Made of pebbled leather. The bag features a bag closure that opens to polyester lining with one zip pocket, exterior one slip pocket at front.",Made In Bangladesh | Serial Number : 35R4G4DL9L | Gold-Tone Hardware | Zip Closure | Polyester Lining | One Zip Pocket | One Slip Pocket at Front | Shoulder Handle Drop 17 cm,New With Tag,images\shoulder\primary\Dover Large Leather Half Moon Shoulder Bag Luggage_primary.jpg,images\shoulder\hover\Dover Large Leather Half Moon Shoulder Bag Luggage_hover.jpg
COACH,CN686 Signature Horse And Sleigh Clara Shoulder Bag Brown Rouge,IDR 4.365.000,,No discount,https://www.banananina.co.id/bags/shoulder-bags/cn686-signature-horse-and-sleigh-clara-shoulder-bag-brown-rouge-130897.html,https://media.banananina.id/catalog/product/0/1/01019679_d.jpg?v=bd3bb9d727a393e1a64e32258b80933b&updated=2024-11-14 10:24:48,https://media.banananina.id/catalog/product/0/1/01019679_m.jpg?v=bd3bb9d727a393e1a64e32258b80933b&updated=2024-11-14 10:24:48,cn686-signature-horse-and-sleigh-clara-shoulder-bag-brown-rouge-130897,BRAND NEW,"Made of coated canvas. The bag features a zip closure that opens to fabric lining with one slip pocket, removable shoulder strap, adjustable/removable long strap.",Made In Philippines | Serial Number : CN686 | Gold-Tone Hardware | Zip Closure | Fabric Lining | One Slip Pocket | Removable Shoulder Strap | Adjustable/Removable Long Strap,New With Tag,images\shoulder\primary\CN686 Signature Horse And Sleigh Clara Shoulder Bag Brown Rouge_primary.jpg,images\shoulder\hover\CN686 Signature Horse And Sleigh Clara Shoulder Bag Brown Rouge_hover.jpg
COACH,C1523 Signature Pennie Hobo Brown Black,IDR 4.347.000,,No discount,https://www.banananina.co.id/bags/shoulder-bags/c1523-signature-pennie-hobo-brown-black-130896.html,https://media.banananina.id/catalog/product/0/0/00744617_d.jpg?v=bd3bb9d727a393e1a64e32258b80933b&updated=2024-11-14 10:24:48,https://media.banananina.id/catalog/product/0/0/00744617_m.jpg?v=bd3bb9d727a393e1a64e32258b80933b&updated=2024-11-14 10:24:48,c1523-signature-pennie-hobo-brown-black-130896,BRAND NEW,This Signature canvas and refined pebble leather Pennie hobo bag is perfectly proportioned to carry all your essentials and more.,Made in Vietnam | Style Number : C1523 | Gold tone hardware | Signature coated canvas and refined pebble leather | Zip-top closure | Fabric lining | Inside zip pocket | Outside zip and snap pockets | Detachable handle with 18 cm drop | Detachable strap with 53 cm drop for shoulder or crossbody wear | Coach metal logo lettering,Brand new,images\shoulder\primary\C1523 Signature Pennie Hobo Brown Black_primary.jpg,images\shoulder\hover\C1523 Signature Pennie Hobo Brown Black_hover.jpg
MICHAEL KORS,Signature Cora Medium Zip Pouchette Bag Pale Ocean,IDR 2.988.000,,No discount,https://www.banananina.co.id/bags/shoulder-bags/signature-cora-medium-zip-pouchette-bag-pale-ocean.html,https://media.banananina.id/catalog/product/0/0/00833884_d.jpg?v=18f95f5f39beab19a4d65546f56e1cd8&updated=2024-11-14 10:24:44,https://media.banananina.id/catalog/product/0/0/00833884_m.jpg?v=18f95f5f39beab19a4d65546f56e1cd8&updated=2024-11-14 10:24:44,signature-cora-medium-zip-pouchette-bag-pale-ocean,BRAND NEW,Made of coated canvas. The bag features a zip closure that opens to polyester lining with three card slots.,Made In Cambodia | Serial Number : 35S2G4CU1B | Gold Tone Hardware | Polyester Lining | Three Card Slots | Chain Sholder  Strap | Removable and Adjustable Longstrap | Michael Kors Metal Logo Letterning,Brand new,images\shoulder\primary\Signature Cora Medium Zip Pouchette Bag Pale Ocean_primary.jpg,images\shoulder\hover\Signature Cora Medium Zip Pouchette Bag Pale Ocean_hover.jpg
KATE SPADE,Kyla Croco Embossed Top Handle Saddle Bag Blazer Blue,IDR 2.650.000,,No discount,https://www.banananina.co.id/bags/shoulder-bags/kyla-croco-embossed-top-handle-saddle-bag-blazer-blue-126556.html,https://media.banananina.id/catalog/product/0/1/01065396_d.jpg?v=7d60b8883672c712364ffcd60b76d17c&updated=2024-09-02 02:58:24,https://media.banananina.id/catalog/product/0/0/001065396_m.jpg?v=7d60b8883672c712364ffcd60b76d17c&updated=2024-09-02 02:58:24,kyla-croco-embossed-top-handle-saddle-bag-blazer-blue-126556,BRAND NEW,"Made of pebble leather with logo polyester lining. The bag features an open button magnetic flap closure, one zip pocket, top handle, and adjutable or removable shoulder wear.",Made in Cambodia | Style Number : KF524 | Silver Tone Hardware | Flap with Magnetic Closure | Polyester Lining | 1 Zip Closure | 1 Slip Pocket at Back | Handle Drop 12 cm | Adjustable and Removable Long Strap | K Metal Logo,New With Tag,images\shoulder\primary\Kyla Croco Embossed Top Handle Saddle Bag Blazer Blue_primary.jpg,images\shoulder\hover\Kyla Croco Embossed Top Handle Saddle Bag Blazer Blue_hover.jpg
FOSSIL,SHB3164001 Shae Small Hobo Black,IDR 2.490.000,,No discount,https://www.banananina.co.id/shb3164001-shae-small-hobo-black.html,https://media.banananina.id/catalog/product/0/1/01104396_d.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,https://media.banananina.id/catalog/product/0/1/01104396_m.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,shb3164001-shae-small-hobo-black,BRAND NEW,"Made of calf leather. The bag features a zip closure that opens to fabric lining with one slip pocket, one zip pocket, handle drop 20 cm, adjustable and removable long strap.",Made In Cambodia | Serial Number : SHB3164001 KH | Gold-Tone Hardware | Zip Closure | Fabric Lining | One Slip Pocket | One Zip Pocket | Handle Drop 20 cm | Adjustable and Removable Long Strap | Fossil Foil Logo,New With Tag | Completeness: Long Strap,images\shoulder\primary\SHB3164001 Shae Small Hobo Black_primary.jpg,images\shoulder\hover\SHB3164001 Shae Small Hobo Black_hover.jpg
TORY BURCH,Fleming Small Convertible Shoulder Bag Desert Dune,IDR 10.800.000,,No discount,https://www.banananina.co.id/fleming-small-convertible-shoulder-bag-desert-dune.html,https://media.banananina.id/catalog/product/0/1/01085341_d.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,https://media.banananina.id/catalog/product/0/1/01085341_m.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,fleming-small-convertible-shoulder-bag-desert-dune,BRAND NEW,"Made of Smooth leather. The bag features a flap with magnetic closure that opens to smooth leather lining with two card slots, one zip pocket, exterior one slip pocket at back.",Made In China | Serial Number : 75576 1222 284 | Old-Brass hardware | Flap with Magnetic Closure | Smooth Leather Lining | Two card Slots | One Zip Pocket | One Slip Pocket at Back | Adjustable as a Shoulder Bag or Crossbody,New With Tag,images\shoulder\primary\Fleming Small Convertible Shoulder Bag Desert Dune_primary.jpg,images\shoulder\hover\Fleming Small Convertible Shoulder Bag Desert Dune_hover.jpg
